Product URL,Product Name,Price,Rating,Number of Reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/Wildcraft-Travel-Duffle-Frisbee-2_Black/dp/B019DWDO9Y/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1685175532&sprefix=ba%2Caps%2C283&sr=8-232,Wildcraft Nylon 18 Inch Black Travel Duffle (Frisbee 2_Black),224,0 out of 5 stars,156 ratings,"Outer Material: Nylon, Color: BlackWater Resistantce: Water resistantCapacity: 30 liters; Weight: 340 grams; Dimensions: 10 inches x 18 inches x 10 inches (LxWxH)Warranty type: Manufacturer; 5 years domestic warranty",B019DWDO9Y,,Wildcraft
https://www.amazon.in/SBCOLLECTION-Premium-Backpack-Water-Resistance-Business/dp/B0BXY23WMS/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1685175546&sprefix=ba%2Caps%2C283&sr=8-233,SBCOLLECTION Premium School College Office Laptop Daily Use Backpack for All Day Traveler,"1,599",0 out of 5 stars,7 ratings,"COMFORTABLE DESIGN: Our backpack's ""S"" Curve adjustable, heavily padded shoulder straps and back panel make the backpack comfortable to wear even when loaded with all your gear; Compact:Backpack has a roomy Three compartment, front zipper pockets to hold small accessories, one internal security zippered pocket for valuable items and side pockets for water bottle or umbrella.DURABLE MATERIAL: Superior quality durable ECO Friendly waterproof and anti-scratch polyester and featuring a reinforced bottom to withstand heavy use, perfect for business, travel, school and other outdoor activitiesMULTI-FUNCTION COMPARTMENT: SB Collection backpack features multiple storage compartments and features for additional supplies and accessories as your, iPhone, iPad, pen, keys, wallet, books, clothes, bottle, passport and more.Age Range Description: Kid; Pocket Description: Utility Pocket; Special Features: Water Resistant; Pattern Name: Solid; Water Resistance Level: Water Resistant",B0BXY23WMS,"SBCollection Premium backpack Suitable for: School bags, casual backpacks, laptop backpacks, daypacks, travel backpack, casual bags, backpacks, college bag Pocket Description: Utility Pocket; Pattern Name: Solid; Water Resistance Level: Water Resistant; Closure Type: Zipper; Compartment Description: Not Laptop Compatible; Special Features: Back Padding Compartments:. 3 spacious compartments for books / clothes, internal mesh pocket organizer, 2 bottle pocket; Comfort padded shoulder straps & specially designed for less load on human body Outer & inner material: polyester, color: black, product color may slightly vary due to photographic lighting sources or your monitor settings",SBCOLLECTION
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzk5MzYxODUwMzA3OTE6MTY4NTE3NTU2OTpzcF9hdGZfbmV4dDoyMDE2MDMzNDg2ODg5ODo6MDo6&url=%2FShine-star-901-Harrier-Resistant%2Fdp%2FB0B5RLX8DX%2Fref%3Dsr_1_241_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685175569%26sprefix%3Dba%252Caps%252C283%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Shine star Premium 901 Harrier Water Resistant Laptop/Travel/Casual Backpack for Men and Women (Black, 40 Ltrs)","2,389",4.3 out of 5 stars,7 ratings,"Care Instructions: Hand Wash OnlyHigh quality Material: The outside of this laptop bag is made of high quality water Repellent Fabric, high well-pad soft fleece inside,comfortable touch, provide 360protection for your laptop and various device.Detailed and fabric oriented design with top notch material integration, Water resistant surface coating, enabling material to not allow liquids enter the inner surface. Hidden back pocket so you can store valuable items and travel worry free. Dedicated, holistically safety measures for up to 16-inch laptops, which could be carried with an ease and comfort you would expect from a premium brand, especially in this lightweight production unit and managing everyday and bruises without a sweat.Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use. Features Water bottle holder, water resistant, zippered front pocket, reflective elements, foam padded laptop compartment; Compact and Easy to Carry: Being lightweight, this bag can be comfortably carried with the handleExcellent Detail: Use Exquisite zipper,all stress points have been strengthened, make sure the bag does not fall apart when carrying heavy goods.1-year manufacturing warranty.",B0B5RLX8DX,"Very detailed and fabric oriented design with top notch material integration, Water resistant surface coating, enabling material to not allow liquids enter the inner surface. Hidden back pocket so you can store valuable items and travel worry free. Dedicated, holistically safety measures for up to 16-inch laptops, which could be carried with an ease and comfort you would expect from a premium brand, especially in this lightweight production unit and managing everyday bumps and bruises without a sweat. Tri pocket storage is ultra-high capacity to pack all your daily essentials and more. Weight bearing structured material retains the integrity of the bag upon heavy load, so your bag feels lighter, which means less back and neck. Best in class mesh providing cool back surface so you will never feel overheated even in the extreme conditions, by making the bag and the body contact breathable at every point. 1-year manufacturing warranty.",Shine
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDY4MDIwNjY3OTE4ODU2OjE2ODUxNzU1ODE6c3BfYXRmX25leHQ6MjAwMTU5NTMyNTQyOTg6OjA6Og&url=%2FLunars-Laptop-Office-Water-Resistant%2Fdp%2FB09MF7B1ZK%2Fref%3Dsr_1_242_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685175581%26sprefix%3Dba%252Caps%252C283%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Lunar's 45 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,437,0 out of 5 stars,136 ratings,"?WATER RESISTANT WITH 1 YEAR WARRANTY - Stylish and durable unisex travel laptop backpack that is your perfect travel partner. Size: 19 inch X 13 inch X 11 inch. Capacity : 45 liters. Backpack is made of high grade water resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects<br>?MADE IN INDIA - This “MAKE IN INDIA” Product features 3 large zippered compartments, 1 zip pocket at front, 1 side pocket, 1 side bottle pocket<br>?PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop sleeve with holder to secure upto 15.6"" Laptops. Compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft<br>?1 YEAR WARRANTY - We offer 1 Year warranty for any manufacturing defect; ?BEST BACK SUPPORT - We have designed the bag keeping your comfort in mind. There are 2 side load compression straps help to adjust the size of bag. Shoulder has 12MM high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag<br>Special Features: Padded Back Support; Pocket Description: Utility Pocket; Color Name: M Blue; Warranty Description: 1 Year Manufacturing Warranty; Age Range Description: Adult; Pattern Name: Solid; Compartment Description: Up To 15 Inches<br>",B09MF7B1ZK,"Lunar's Laptop Travel Bag : A Spacious and durable laptop backpack for travel, casual usage, school / college / office and travel. Size: 19 inch X 13inch X 11 inch. Capacity: 45 liters. This travel bagpack is made of high grade water resistant polyester material that gives it strength and durable for long-term use. It carries 12 months warranty for any manufacturing defects. This “MAKE IN INDIA” Product features 3 large zippered compartments, padded laptop sleeve for upto 15.6"" laptops, internal organiser, 1 water bottle /umbrella pockets, padded handle, inbuilt organiser, multiple pockets,3D air ventilated back panel for preventing sweat, heavy duty zippers and sliders, and adjustable straps. Ideal bag for boys, girls, men and women",Lunar's
https://www.amazon.in/BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1685175597&sprefix=ba%2Caps%2C283&sr=8-243,Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black),"2,929",4.3 out of 5 stars,925 ratings,"Stylish, gaming-inspired design with the cyber-text pattern and ROG Logo. Material : PolyesterQuick-access exterior pocket for your essential accessoriesGenerous 16L interior for easy transport of an up 15.6-inch laptopIt also features Ghost chain for better security, Large air mesh back & Luggage strap",B081RLHHCY,,Asus
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Grey/dp/B09688CSCZ/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1685175615&sprefix=ba%2Caps%2C283&sr=8-244,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),549,0 out of 5 stars,"1,295 ratings","SPACIOUS AND LIGHTWEIGHT: Light weight & spacious laptop bag for men comes with 3 compartments. One is for carrying laptop inside (Upto 17""), with padding for safety, and space for laptop accessories like charger, etc. Second compartment of office bag for men is for books, files & all your day to day essentials. And third compartment of backpack for men is for your extra stuff. Laptop backpacks for men has provision for holding bottles on both sides & has padded shoulder straps for your comfortCOMFORT WITH QUALITY: This backpack for men has Wide, Padded & Adjustable shoulder straps & Padded Back for comfort in carrying heavy items. The laptop bag for men is stitched properly & Bartacks on every pressure point for extra durability. The office bag for men are made with strong yet light weight polyester fabric with heavy zippers. College Bags for men also comes with a Rain cover so that you can travel during rainy season without any problem. This laptop bag can be used by everyone.SMART & TRENDY LOOKS: This Large backpack for men is smart, trendy and stylish in looks. The multipurpose college bags for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cmENDURING & LONG LASTING: This trekking backpack for men/laptop bag for men is made up of highly durable material, which makes it suitable for all weather conditions including rains & extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself. INTERNAL ORGANISER: This backpack has an Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items.OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Internal Organiser, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Reflector Logo.",B09688CSCZ,"Half Moon backpack is designed to be used everywhere you can use it as:- college bag(as it has numerous pockets inside), school bag(there is very large space inside the bag that can be used to carry numerous books), travel backpack(the volume of this backpack is 35 litres and that is enough for travelling), laptop bag(as it contains a laptop sleeve). It is navy in colour so that it will not become dirty easily it has padded straps to make it easy to carry. It is fully waterproof to protect your laptop, books etc from water and rain. The material used in this bag is dust-free so, that it can produce your backpack from dust. It has a rain cover which is very useful in the rainy season to protect your backpack from rain. It can be used everywhere as well as by everyone be it menं , womenं , boys and girls.",Half
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BQFVH29F/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1685175636&sprefix=ba%2Caps%2C283&sr=8-245,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Sky Blue),899,0 out of 5 stars,54 ratings,"SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfortCOMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and womenPREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cmBACK SUPPORT: We have designed the bag keeping your comfort in mind. Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag & to help you lift heavy objects easily.OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.",B0BQFVH29F,"Introducing the ultimate laptop backpack designed for maximum safety and comfort. Made with durable, water-resistant materials, this backpack keeps your laptop protected from the elements and accidental spills. The padded laptop compartment fits most laptops up to 17 inches, and is specially designed with shock-absorbing foam to keep your device secure and safe from bumps and drops. The backpack also features padded shoulder straps and a padded back panel for added comfort during long commutes or trips. The adjustable shoulder strap helps to distribute the weight evenly across your body, reducing strain on your shoulders and back. In addition to the laptop compartment, the backpack has plenty of room for all of your other essentials, including books, documents, and personal items. The organizer pockets and key clip keep your items organized and easily accessible. Whether you're commuting to work or hitting the trails, this laptop backpack is the perfect choice for keeping your device safe and secure, while also providing maximum comfort on the go. So, it is an ideal choice for people who are looking for a laptop backpack that is both safe and comfortable.",Half
https://aax-eu.amazon.in/x/c/RFMIWwDpfhA7pEl228pnq3IAAAGIXEvOPgMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICBLnbk0/https://www.amazon.in/uppercase-Backpack-2300EBP1-repellent-sustainable/dp/B0B68Z3X7D/ref=sxin_16_sbv_search_btf?content-id=amzn1.sym.dd4190ca-547b-4d33-8ede-575500afc57e%3Aamzn1.sym.dd4190ca-547b-4d33-8ede-575500afc57e&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0B68Z3X7D&pd_rd_r=76528f92-9b7c-45cf-8842-ada89f59ff86&pd_rd_w=HDiMH&pd_rd_wg=Pde0x&pf_rd_p=dd4190ca-547b-4d33-8ede-575500afc57e&pf_rd_r=BH826WTAPQR62EHQN0AG&qid=1685175651&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-241-69854b2b-eed5-48c0-8a3b-ed25f92e9cd8,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,499",0 out of 5 stars,442 ratings,Handcrafted with care and made up of premium quality robust material,B0B68Z3X7D,,uppercase
https://www.amazon.in/Vivinkaa-Womens-Sling-Bag-Blue/dp/B077WSKG53/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1685175666&sprefix=ba%2Caps%2C283&sr=8-246,"Vivinkaa Sling Bag for Women, Bags for Women, Sling Bag, Purse for Women, Sling Bag for Women Stylish, Sling Bag for Girls, Women Sling Bag, Bag for Girls - Indigo",599,0 out of 5 stars,"1,900 ratings","Outer Material for this sling bag is : Faux Leather ; Inner Material : PolycottonColor : Blue ; Ocassion : Travelling,BusinessDimension : LengthX HeightX Width = 10x10.5x1 inchesNumber Of Compartments : 1 ; Number Of Pockets : 2 ; Closure Type : Zip ; Handle : SingleWash Care : Wipe With Clean Dry Cloth. Do not expose to extreme heat.",B077WSKG53,"Vivinkaa is a young and vivacious brand full of energy and fun that is committed towards offering a wide range of high quality unique products with finest craftsmanship and best price to ensure a awesome buying experience. This bag will catch all the attention and will lead to a perfect finishing touch to your look. This is a very fashionable bag which you can carry with you everyday. It will complement all types of outfit and has ample space to carry all your essentials. Also good for your casual outing and shopping. This bag is a ethnic cotton printed stylish sling bag with pu trims, fringes & tassels.",Vivinkaa
https://www.amazon.in/Lavie-Sport-Casual-Backpack-Charge/dp/B083KW31YD/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1685175680&sprefix=ba%2Caps%2C283&sr=8-247,Lavie Sport Charge 36 litres Backpack with Laptop Sleeve | School College Bag for Boys & Girls,599,0 out of 5 stars,298 ratings,"Care Instructions: Do not expose to extreme heatThe CHARGE School backpack from Lavie Sport is a unique backpack built with water proof harlequin twill polyester fabric, premium interior lining for added strength and reliable performanceCHARGE backpack offers dedicated laptop sleeve, front pocket & multi-purpose organizer, 3 spaciuos zippered compartments & external pockets for bottle, umbrella etc for storageIt features padded back support for comfort and adjustable shoulder straps that helps to distribute the pack weightExternal Dimension: 33 x 21 x 49 cm (LxWxH), Capacity – 36 litres.Manufacturer warranty - 12 months",B083KW31YD,,Lavie
https://www.amazon.in/Red-Lemon-Shoulder-Resistant-Electronic/dp/B0BT82BKCN/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1685175696&sprefix=ba%2Caps%2C283&sr=8-248,Red Lemon Arctic Hunter Mens Small Sling Bag Chest Bag Shoulder Bag Mobile Bag Side Bag with Earphone Port Water Resistant for Everyday Use Small Items and Small Electronic Product (Black),"1,900",0 out of 5 stars,6 ratings,"[Three pockets] --1 main zipper pocket+1 button pocket+1 small front zipper pocket.three small pockets for storing small items.there are four inner compartments in the main pocket,you can safely store or organize your cellphone,wallet,keys,ID card,small snacks,and other small personal belongings.[Compact design and Convenient to carry] --The size of this sling shoulder backpack bag about 13*6.3*2 inch, perfect ideal for outdoor sports (travelling,hiking, camping,climbing,cycling, etc) and easy to store lots of small items.[Fashion,multi-function and practical design] --This Chest Crossbody Daypacks allow you wear over either shoulder comfortably, or in the front across the chest to deter thieves,Classic and simple,never out of style.[Water Resistance Design] --Design: There are some important things to you, do not let them wet out! This bag surface made of anti-water material, 100% protect your things far away from water.[A hole for headphone] --This arctic hunter sling bag provides an easy access to earphone usage. You can put the earphone wire through the hole easily and listen to music at anytime or anywhere，Ideal for vacation outing and outdoor sports.",B0BT82BKCN,,Red
https://www.amazon.in/SBCOLLECTION-Premium-Water-Resistance-Business-Backpack/dp/B0BXXZY25R/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1685175710&sprefix=ba%2Caps%2C283&sr=8-249,SBCOLLECTION Premium School College Office Laptop Daily Use Backpack for All Day Traveler,549,0 out of 5 stars,7 ratings,"COMFORTABLE DESIGN: Our backpack's ""S"" Curve adjustable, heavily padded shoulder straps and back panel make the backpack comfortable to wear even when loaded with all your gear; Compact:Backpack has a roomy Three compartment, front zipper pockets to hold small accessories, one internal security zippered pocket for valuable items and side pockets for water bottle or umbrella.DURABLE MATERIAL: Superior quality durable ECO Friendly waterproof and anti-scratch polyester and featuring a reinforced bottom to withstand heavy use, perfect for business, travel, school and other outdoor activitiesMULTI-FUNCTION COMPARTMENT: SB Collection backpack features multiple storage compartments and features for additional supplies and accessories as your, iPhone, iPad, pen, keys, wallet, books, clothes, bottle, passport and more.Age Range Description: Kid; Pocket Description: Utility Pocket; Special Features: Water Resistant; Pattern Name: Solid; Water Resistance Level: Water Resistant",B0BXXZY25R,"SBCollection Premium backpack Suitable for: School bags, casual backpacks, laptop backpacks, daypacks, travel backpack, casual bags, backpacks, college bag Pocket Description: Utility Pocket; Pattern Name: Solid; Water Resistance Level: Water Resistant; Closure Type: Zipper; Compartment Description: Not Laptop Compatible; Special Features: Back Padding Compartments:. 3 spacious compartments for books / clothes, internal mesh pocket organizer, 2 bottle pocket; Comfort padded shoulder straps & specially designed for less load on human body Outer & inner material: polyester, color: black, product color may slightly vary due to photographic lighting sources or your monitor settings",SBCOLLECTION
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDYzNDQ1MDIxNTMyNzM2OjE2ODUxNzU3MzE6c3BfYXRmX25leHQ6MjAxNTk2OTczNDE0OTg6OjA6Og&url=%2FElegant-Leatherette-Waterproof-Backpack-Business%2Fdp%2FB0C4PS5JSM%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685175731%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Elegant Sport Leatherette (16 inch 28 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black/Green),"2,389",0 out of 5 stars,0 ratings,Dimensions and Capacity]: (48 Cm X 33 Cm X 28 CM) 28 Liters. Compatible upto 16 Inches Laptop.Easy Access Pockets: A sleek anti-theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organized.Two Large Compartment: It comes with two large compartments with separate padded laptop compartment with elastic bands to hold the laptop.Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this backpack a suitable alternative to bulky and unsightly laptop backpacksWaterproof Fabric: The backpack comes with a superior waterproof fabric which helps in keeping your laptop and other important stuff safe from rain,B0C4PS5JSM,,Elegant
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTM5NTk1NDcyODI2NzUzOjE2ODUxNzU3NDI6c3BfYXRmX25leHQ6MjAwMTU5NTMyNTQyOTg6OjA6Og&url=%2FLunars-Laptop-Office-Water-Resistant%2Fdp%2FB09MF7B1ZK%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685175742%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Lunar's 45 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,437,0 out of 5 stars,136 ratings,"?WATER RESISTANT WITH 1 YEAR WARRANTY - Stylish and durable unisex travel laptop backpack that is your perfect travel partner. Size: 19 inch X 13 inch X 11 inch. Capacity : 45 liters. Backpack is made of high grade water resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects<br>?MADE IN INDIA - This “MAKE IN INDIA” Product features 3 large zippered compartments, 1 zip pocket at front, 1 side pocket, 1 side bottle pocket<br>?PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop sleeve with holder to secure upto 15.6"" Laptops. Compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft<br>?1 YEAR WARRANTY - We offer 1 Year warranty for any manufacturing defect; ?BEST BACK SUPPORT - We have designed the bag keeping your comfort in mind. There are 2 side load compression straps help to adjust the size of bag. Shoulder has 12MM high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag<br>Special Features: Padded Back Support; Pocket Description: Utility Pocket; Color Name: M Blue; Warranty Description: 1 Year Manufacturing Warranty; Age Range Description: Adult; Pattern Name: Solid; Compartment Description: Up To 15 Inches<br>",B09MF7B1ZK,"Lunar's Laptop Travel Bag : A Spacious and durable laptop backpack for travel, casual usage, school / college / office and travel. Size: 19 inch X 13inch X 11 inch. Capacity: 45 liters. This travel bagpack is made of high grade water resistant polyester material that gives it strength and durable for long-term use. It carries 12 months warranty for any manufacturing defects. This “MAKE IN INDIA” Product features 3 large zippered compartments, padded laptop sleeve for upto 15.6"" laptops, internal organiser, 1 water bottle /umbrella pockets, padded handle, inbuilt organiser, multiple pockets,3D air ventilated back panel for preventing sweat, heavy duty zippers and sliders, and adjustable straps. Ideal bag for boys, girls, men and women",Lunar's
https://www.amazon.in/Lino-Perros-yellow-shoulder-WHITE/dp/B09MRY9BQ7/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1685175755&sprefix=ba%2Caps%2C283&sr=8-259,Lino Perros Women Shoulder Bag,"2,929",0 out of 5 stars,336 ratings,Handbagladiesstylishshoulder baglatest,B09MRY9BQ7,,Lino
https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1685175771&sprefix=ba%2Caps%2C283&sr=8-260,Skybags Unisex Grey Jacqard 34L Laptop Bags,"1,499",0 out of 5 stars,42 ratings,"Ideal for a working professional travelling to work by bus, train, ola/uber/cab etc. Laptop compatibility & professional looking backpack",B09ZV9SLBJ,"Ideal for a working professional travelling to work by bus, train, ola/uber/cab etc. Laptop compatibility & professional looking backpack",Skybags
https://www.amazon.in/Priority-ARC-Red-Polyester-Trolley/dp/B08HHD4T6W/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1685175786&sprefix=ba%2Caps%2C283&sr=8-261,Priority ARC 56 cm Red Polyester 2 Wheel Duffle Trolley Bag | Travel Luggage for Men & Women,"1,415",0 out of 5 stars,289 ratings,"Outer Material: Polyester, Color: RedNot wear resistant, Water resistantCapacity: 45 liters; Weight: 1600 grams; Dimensions: 55.88 cms x 29.21 cms x 31.75 cms (LxWxH)Number of Wheels: 2, Number of compartments: 2Laptop Compatibility: No, Handle Type: Extendable, Strap Type: AdjustableCapacity - 45 Litres",B08HHD4T6W,"Priority duffle bag uses high density fabric materials to devise bags in lightweight, durable and fashionable style. We use highest quality fabric that's water resistant. The inner lining fabric is ensured to have a soft touch feel with high quality zipper. The long adjustable shoulder strap increases the ease on your shoulders. With this unisex duffle bag, you can pack all your belongings using the multiple compartments and pockets. Travel comfortably and fashionably with our #made in India bag.",Priority
https://aax-eu.amazon.in/x/c/RBIMGQnKOrf98pwWN5UqJ50AAAGIXE4fvwMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICAZIXbO/https://www.amazon.in/uppercase-Backpack-2300EBP1-repellent-sustainable/dp/B0B68Z3X7D/ref=sxin_16_sbv_search_btf?content-id=amzn1.sym.dd4190ca-547b-4d33-8ede-575500afc57e%3Aamzn1.sym.dd4190ca-547b-4d33-8ede-575500afc57e&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0B68Z3X7D&pd_rd_r=42155e07-1e26-467c-bc14-29cb15a2adc3&pd_rd_w=rJeeV&pd_rd_wg=pgejw&pf_rd_p=dd4190ca-547b-4d33-8ede-575500afc57e&pf_rd_r=YEGWFSX8SBK5DTCB4HJV&qid=1685175803&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-257-69854b2b-eed5-48c0-8a3b-ed25f92e9cd8,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",978,0 out of 5 stars,442 ratings,Handcrafted with care and made up of premium quality robust material,B0B68Z3X7D,,uppercase
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECONO10412/dp/B012NW0J30/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1685175820&sprefix=ba%2Caps%2C283&sr=8-262,Gear ECO1 24L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women- Grey-Black-Yellow,"1,149",0 out of 5 stars,"1,443 ratings","Outer Material: Polyester, Color: Denim GreyCapacity: 24 liters; Dimensions: 46 cms x 33 cms x 16 cms (LxWxH)Number of Compartments: 3Bottle holder mesh; Embedded organizerStyle Name: Traditional Backpacks; Pocket Description: Utility Pocket; Special Features: Back Padding; Water Resistance Level: Waterproof; Closure Type: Zipper; Pattern Name: SolidThree main compartmentsOne front smaller compartment",B012NW0J30,Three main compartments one front smaller compartment bottle holder mesh embedded organizer heavily padded sleeve which fits laptop padded grab handle.,Gear
https://www.amazon.in/Nivia-5177SB-Polyester-String-Blue/dp/B071XMLFTL/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1685175838&sprefix=ba%2Caps%2C283&sr=8-263,NIVIA String Bag/Drawstring Bag/Sports Bag Boys/Polyester String Bag/Kit Bags/Drawstring Sports Bag/Dori Backpack/Gym Bag/String Bag Men Waterproof/Drawstring Backpack (Sky Blue),397,0 out of 5 stars,"1,552 ratings","String backpack have one main compartment is secured with drawstring closure.Efficient to hold your essentials.Highly water-resistant finish to save inner items from water splashes.Strong and durable ropes.Designed for all types of occasions: Sports, daily use, cycling etc.",B071XMLFTL,This Nivia backpacks have one main compartment is secured with drawstring rope closure. This backpack is perfect for athletes and students on the go.,NIVIA
